Archivo_Origen,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Veredicto_IA
flujo_DDoS_1777249030_ISCX.csv,192.168.1.50-10.0.0.200-52971-80-6,192.168.1.50,52971,10.0.0.200,80,6,27/04/2026 02:17:10 AM,715102,3,10,26.0,10149.0,14.0,0.0,8.666666666666666,7.571877794400365,1460.0,0.0,1014.9000000000001,541.5113520919432,14228.739396617546,18.179224781919224,59591.833333333336,66414.49788854748,197329.0,0.0,9400.0,4700.0,841.4570696119915,5295.0,4105.0,715102.0,79455.77777777778,67103.58706652309,197329.0,5101.0,0,0,0,0,104,328,4.195205718904436,13.984019063014786,0.0,1460.0,726.7857142857143,653.0771162582714,426509.7197802198,0,2,0,1,12,0,0,0,3.0,782.6923076923077,8.666666666666666,1014.9,0,0,0,10175,11,14334,0,2,0,780,26341,229,2,32,0,0,0,0,1.777249030019662E15,0.0,1.777249030019662E15,1.777249030019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777250430_ISCX.csv,192.168.1.50-10.0.0.200-63650-80-6,192.168.1.50,63650,10.0.0.200,80,6,27/04/2026 02:40:30 AM,3808885,4,0,16.0,0.0,8.0,0.0,4.0,4.618802153517006,0,0,0,0,4.200704405620018,1.0501761014050044,1269628.3333333333,684618.8098835244,2026866.0,694423.0,3808885.0,1269628.3333333333,684618.8098835244,2026866.0,694423.0,0,0,0,0,0,0,0,0,0,136,0,1.0501761014050044,0.0,0.0,8.0,3.2,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,1,4,0,0,66,0,2,32,0,0,0,0,1.777250430019662E15,0.0,1.777250430019662E15,1.777250430019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777251830_ISCX.csv,192.168.1.50-10.0.0.200-50117-80-6,192.168.1.50,50117,10.0.0.200,80,6,27/04/2026 03:03:50 AM,70546753,8,11,40.0,10155.0,13.0,0.0,5.0,5.903993805649092,1460.0,0.0,923.1818181818182,627.5998435598623,144.51409266135892,0.26932493973181165,3919264.055555555,1.4999427223418674E7,6.3961364E7,1.0,7.0546752E7,1.007810742857143E7,2.377899548695558E7,6.3961364E7,121456.0,731182.0,73118.2,97669.70161132082,324892.0,7319.0,0,0,0,0,264,360,0.11339997462392068,0.15592496510789094,0.0,1460.0,509.74999999999994,653.6242985723607,427224.7236842105,0,2,0,0,18,0,0,0,1.0,536.578947368421,5.0,923.1818181818181,0,0,0,10168,11,25026,0,2,0,534,11785,229,4,32,0,0,0,0,8.88625946990513E14,1.25670677565559E15,1.777251830019662E15,6.3961364E7,NeedManualLabel,BENIGN
flujo_DDoS_1777252830_ISCX.csv,192.168.1.50-10.0.0.200-55573-80-6,192.168.1.50,55573,10.0.0.200,80,6,27/04/2026 03:20:30 AM,916846,3,10,8.0,10155.0,8.0,0.0,2.666666666666667,4.618802153517006,1460.0,0.0,1015.5,499.5038093503948,11084.740512583356,14.179044245162219,76403.83333333333,98397.38327990909,264827.0,0.0,599.0,299.5,71.4177848998413,350.0,249.0,916846.0,101871.77777777778,102080.55813520243,264827.0,4995.0,0,0,0,0,104,328,3.2720871334989736,10.906957111663244,0.0,1460.0,725.9285714285712,631.261918612322,398491.6098901099,0,2,0,1,12,0,0,0,3.0,781.7692307692307,2.6666666666666665,1015.5,0,0,0,10163,10,11087,0,0,0,781,21721,229,1,32,0,0,0,0,1.777252830019662E15,0.0,1.777252830019662E15,1.777252830019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777253630_ISCX.csv,192.168.1.50-10.0.0.200-57236-80-6,192.168.1.50,57236,10.0.0.200,80,6,27/04/2026 03:33:50 AM,81857293,8,11,56.0,11609.0,25.0,0.0,7.0,8.176621726430962,1460.0,0.0,1055.3636363636363,577.4385288023778,142.50410161987645,0.23211126710481375,4547627.388888889,7554856.443871352,2.3020304E7,1.0,8.1857293E7,1.1693899E7,8324837.727740283,2.3020304E7,2466593.0,1182193.0,118219.3,72255.5874057117,205183.0,8276.0,0,0,0,0,264,360,0.09773105983360579,0.13438020727120795,0.0,1460.0,583.25,679.9116718949215,462279.88157894736,0,2,0,0,18,0,0,0,1.0,613.9473684210526,7.0,1055.3636363636363,0,0,0,11609,10,11882,0,2,0,611,13878,229,6,32,3186708.5,1018397.1065750825,3906824.0,2466593.0,2.96208950720224E14,7.25560750109515E14,1.777253630019662E15,7218338.0,NeedManualLabel,BENIGN
flujo_DDoS_1777255630_ISCX.csv,192.168.1.50-10.0.0.200-59575-80-6,192.168.1.50,59575,10.0.0.200,80,6,27/04/2026 04:07:10 AM,5974888,5,0,22.0,0.0,8.0,0.0,4.4,4.09878030638384,0,0,0,0,3.682077387894133,0.8368357699759393,1493722.0,896731.770907741,2728881.0,587486.0,5974888.0,1493722.0,896731.770907741,2728881.0,587486.0,0,0,0,0,0,0,0,0,0,168,0,0.8368357699759393,0.0,0.0,8.0,3.666666666666667,4.0824829046386295,16.666666666666664,0,1,0,0,4,0,0,0,0.0,4.4,4.4,0.0,0,0,0,0,0,0,1,4,0,0,66,0,3,32,0,0,0,0,1.777255630019662E15,0.0,1.777255630019662E15,1.777255630019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777257030_ISCX.csv,192.168.1.50-10.0.0.200-54032-80-6,192.168.1.50,54032,10.0.0.200,80,6,27/04/2026 04:30:30 AM,626088,3,12,13.0,10149.0,13.0,0.0,4.333333333333334,7.505553499465135,1460.0,0.0,845.75,586.3626127545682,16230.945170646939,23.95829340284433,44720.57142857143,64177.293441641064,241091.0,0.0,19510.0,9755.0,4603.265145524424,13010.0,6500.0,626088.0,56917.090909090904,68119.0352800956,241091.0,3505.0,0,0,0,0,104,392,4.791658680568866,19.166634722275464,0.0,1460.0,635.125,627.777972959655,394105.1833333333,0,2,0,1,14,0,0,0,4.0,677.4666666666667,4.333333333333333,845.75,0,0,0,10162,12,16351,0,0,0,676,23610,229,1,32,0,0,0,0,1.777257030019662E15,0.0,1.777257030019662E15,1.777257030019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777257630_ISCX.csv,192.168.1.50-10.0.0.200-62704-80-6,192.168.1.50,62704,10.0.0.200,80,6,27/04/2026 04:40:30 AM,1128759,3,10,26.0,10155.0,13.0,0.0,8.666666666666666,7.505553499465135,1460.0,0.0,1015.5,459.70334637314386,9019.640153478289,11.51707317505331,94063.25000000001,79383.24290900442,245416.0,0.0,622.0,311.0,72.12489168102785,362.0,260.0,1128759.0,125417.66666666667,65226.31928140664,245416.0,37429.0,0,0,0,0,104,328,2.657786117319995,8.859287057733315,0.0,1460.0,727.2142857142856,608.3341918805723,370070.489010989,0,2,0,1,12,0,0,0,3.0,783.1538461538462,8.666666666666666,1015.5,0,0,0,10181,11,9021,0,2,0,781,22860,229,2,32,0,0,0,0,1.777257630019662E15,0.0,1.777257630019662E15,1.777257630019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777258830_ISCX.csv,192.168.1.50-10.0.0.200-54126-80-6,192.168.1.50,54126,10.0.0.200,80,6,27/04/2026 05:00:30 AM,12640938,4,0,24.0,0.0,8.0,0.0,6.0,4.0,0,0,0,0,1.8985932847704814,0.31643221412841355,4213646.0,6050486.755137391,1.1149339E7,17437.0,1.2640938E7,4213646.0,6050486.755137391,1.1149339E7,17437.0,0,0,0,0,0,0,0,0,0,136,0,0.31643221412841355,0.0,0.0,8.0,4.8,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,1,6,0,0,66,0,3,32,17437.0,0.0,17437.0,17437.0,8.886294205845005E14,1.2567117627467992E15,1.777258830019662E15,1.1149339E7,NeedManualLabel,BENIGN
flujo_DDoS_1777259630_ISCX.csv,192.168.1.50-10.0.0.200-57396-80-6,192.168.1.50,57396,10.0.0.200,80,6,27/04/2026 05:13:50 AM,81973057,8,10,45.0,10149.0,13.0,0.0,5.624999999999999,5.2355242608275905,1460.0,0.0,1014.9000000000002,518.8689515560638,124.3579338513629,0.2195843446463147,4821944.529411764,1.690531999689641E7,7.0260723E7,1.0,8.1973056E7,1.171043657142857E7,2.587318850819693E7,7.0260723E7,87039.0,1722426.0,191380.66666666666,131806.89791319723,480498.0,56707.0,0,0,0,0,264,328,0.09759304206502876,0.12199130258128595,0.0,1460.0,536.5263157894735,634.8377192830948,403018.9298245614,0,2,0,0,17,0,0,0,1.0,566.3333333333334,5.625,1014.9,0,0,0,10156,10,6693,0,2,0,563,10878,229,5,32,0,0,0,0,8.886298501401925E14,1.256712286634164E15,1.777259630019662E15,7.0260723E7,NeedManualLabel,BENIGN
flujo_DDoS_1777260230_ISCX.csv,192.168.1.50-10.0.0.200-60728-80-6,192.168.1.50,60728,10.0.0.200,80,6,27/04/2026 05:23:50 AM,8038765,4,0,24.0,0.0,8.0,0.0,6.0,4.0,0,0,0,0,2.985533225563877,0.49758887092731285,2679588.3333333335,3134600.0750108985,6288490.0,635160.0,8038765.0,2679588.3333333335,3134600.0750108985,6288490.0,635160.0,0,0,0,0,0,0,0,0,0,136,0,0.49758887092731285,0.0,0.0,8.0,4.8,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,1,6,0,0,66,0,3,32,1115115.0,0.0,1115115.0,1115115.0,8.88630118154076E14,1.2567127561334322E15,1.777260230019662E15,6288490.0,NeedManualLabel,BENIGN
flujo_DDoS_1777261230_ISCX.csv,192.168.1.50-10.0.0.200-52198-80-6,192.168.1.50,52198,10.0.0.200,80,6,27/04/2026 05:40:30 AM,6622396,5,0,22.0,0.0,8.0,0.0,4.4,4.09878030638384,0,0,0,0,3.322060474788883,0.7550137442702006,1655599.0,857823.5892155605,2732992.0,928078.0,6622396.0,1655599.0,857823.5892155605,2732992.0,928078.0,0,0,0,0,0,0,0,0,0,168,0,0.7550137442702006,0.0,0.0,8.0,3.6666666666666665,4.0824829046386295,16.666666666666664,0,1,0,0,4,0,0,0,0.0,4.4,4.4,0.0,0,0,0,0,0,0,1,4,0,0,66,0,3,32,0,0,0,0,1.777261230019662E15,0.0,1.777261230019662E15,1.777261230019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777261430_ISCX.csv,192.168.1.50-10.0.0.200-61989-80-6,192.168.1.50,61989,10.0.0.200,80,6,27/04/2026 05:43:50 AM,9939869,4,0,16.0,0.0,8.0,0.0,4.0,4.618802153517006,0,0,0,0,1.609679161767625,0.40241979044190623,3313289.666666667,2739220.9319799915,6376855.0,1100143.0,9939869.0,3313289.666666667,2739220.9319799915,6376855.0,1100143.0,0,0,0,0,0,0,0,0,0,136,0,0.40241979044190623,0.0,0.0,8.0,3.2,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,1,4,0,0,66,0,2,32,3563014.0,0.0,3563014.0,3563014.0,8.886307181982585E14,1.2567136045990862E15,1.777261430019662E15,6376855.0,NeedManualLabel,BENIGN
flujo_DDoS_1777262230_ISCX.csv,192.168.1.50-10.0.0.200-64158-80-6,192.168.1.50,64158,10.0.0.200,80,6,27/04/2026 05:57:10 AM,4721481,4,0,16.0,0.0,8.0,0.0,4.0,4.618802153517006,0,0,0,0,3.38876721096622,0.847191802741555,1573827.0,1747214.5972630265,3549395.0,231632.0,4721481.0,1573827.0,1747214.5972630265,3549395.0,231632.0,0,0,0,0,0,0,0,0,0,136,0,0.847191802741555,0.0,0.0,8.0,3.2,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,1,4,0,0,66,0,2,32,0,0,0,0,1.777262230019662E15,0.0,1.777262230019662E15,1.777262230019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777265230_ISCX.csv,192.168.1.50-10.0.0.200-59747-80-6,192.168.1.50,59747,10.0.0.200,80,6,27/04/2026 06:47:10 AM,89413780,8,11,48.0,10217.0,15.0,0.0,6.0,6.233549779791836,1460.0,0.0,928.8181818181819,658.5609794365012,114.80333344591851,0.21249521046979558,4967432.222222222,1.2408650068012051E7,5.0656355E7,1.0,8.9413779E7,1.2773397000000002E7,1.8183983268800285E7,5.1286419E7,605141.0,1235206.0,123520.59999999999,109638.1971842944,384036.0,5467.0,0,0,0,0,264,360,0.08947166756622972,0.12302354290356586,0.0,1460.0,513.2500000000001,671.1659042685583,450463.6710526316,0,2,0,0,18,0,0,0,1.0,540.2631578947369,6.0,928.8181818181819,0,0,0,10226,10,8604,0,2,0,537,9473,229,5,32,4340793.0,3932541.8366570496,7121520.0,1560066.0,4.4431632737916256E14,8.886326017603332E14,1.777265230019662E15,9341442.0,NeedManualLabel,BENIGN
flujo_DDoS_1777267830_ISCX.csv,192.168.1.50-10.0.0.200-55719-80-6,192.168.1.50,55719,10.0.0.200,80,6,27/04/2026 07:30:30 AM,24034,3,10,26.0,10149.0,17.0,0.0,8.666666666666668,8.504900548115383,1460.0,0.0,1014.9000000000001,592.3487054842687,423358.5753515853,540.9003911125905,2002.8333333333335,1716.486254126744,4599.0,0.0,16467.0,8233.5,11003.288622043867,16014.0,453.0,24034.0,2670.4444444444443,2327.846006027413,6969.0,6.0,0,0,0,0,104,328,124.82316717982857,416.0772239327619,0.0,1460.0,726.7857142857142,682.9482668290733,466418.3351648351,0,2,0,1,12,0,0,0,3.0,782.6923076923077,8.666666666666666,1014.9,0,0,0,10175,11,431491,0,2,0,780,34338,229,2,32,0,0,0,0,1.777267830019662E15,0.0,1.777267830019662E15,1.777267830019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777268830_ISCX.csv,192.168.1.50-10.0.0.200-61846-80-6,192.168.1.50,61846,10.0.0.200,80,6,27/04/2026 07:47:10 AM,1672210,3,11,26.0,10149.0,25.0,0.0,8.666666666666666,14.153915830374762,1460.0,0.0,922.6363636363636,677.6195500023996,6084.762081317538,8.372154215080641,128631.53846153847,179412.3486146812,687709.0,0.0,31078.0,15539.0,8451.340248741615,21515.0,9563.0,1672210.0,167221.0,191091.7555265591,687709.0,24863.0,0,0,0,0,104,360,1.794033046088709,6.578121168991933,0.0,1460.0,678.3333333333333,709.8341523268122,503864.5238095239,0,2,0,1,13,0,0,0,3.0,726.7857142857143,8.666666666666666,922.6363636363636,0,0,0,10175,12,6119,0,1,0,724,28043,229,2,32,0,0,0,0,1.777268830019662E15,0.0,1.777268830019662E15,1.777268830019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777269630_ISCX.csv,192.168.1.50-10.0.0.200-62033-80-6,192.168.1.50,62033,10.0.0.200,80,6,27/04/2026 08:00:30 AM,1431212,3,11,26.0,10149.0,13.0,0.0,8.666666666666666,7.505553499465135,1460.0,0.0,922.6363636363636,619.0275070992036,7109.35906071218,9.781919100734203,110093.23076923078,116129.97761642904,380981.0,0.0,12759.0,6379.5,7307.948583562968,11547.0,1212.0,1431212.0,143121.2,114048.22733270926,380981.0,8947.0,0,0,0,0,104,360,2.096125521585901,7.685793579148303,0.0,1460.0,678.3333333333333,670.5053176167814,449577.380952381,0,2,0,1,13,0,0,0,3.0,726.7857142857143,8.666666666666666,922.6363636363636,0,0,0,10175,12,7167,0,1,0,724,26332,229,2,32,0,0,0,0,1.777269630019662E15,0.0,1.777269630019662E15,1.777269630019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777274230_ISCX.csv,192.168.1.50-10.0.0.200-54307-80-6,192.168.1.50,54307,10.0.0.200,80,6,27/04/2026 09:17:10 AM,4920945,4,0,16.0,0.0,8.0,0.0,4.0,4.618802153517006,0,0,0,0,3.251408012078981,0.8128520030197453,1640315.0,2139108.3161053346,4110326.0,397025.0,4920945.0,1640315.0,2139108.3161053346,4110326.0,397025.0,0,0,0,0,0,0,0,0,0,136,0,0.8128520030197453,0.0,0.0,8.0,3.2,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,1,4,0,0,66,0,2,32,0,0,0,0,1.777274230019662E15,0.0,1.777274230019662E15,1.777274230019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777274630_ISCX.csv,192.168.1.50-10.0.0.200-51041-80-6,192.168.1.50,51041,10.0.0.200,80,6,27/04/2026 09:23:50 AM,80325470,9,12,50.0,10155.0,18.0,0.0,5.555555555555555,7.213028336127467,1460.0,0.0,846.2500000000001,644.153302617263,127.04563073207042,0.2614363787725114,4016273.5,1.1244770871273674E7,4.8077548E7,1.0,8.0325469E7,1.0040683625E7,1.6576948042751916E7,4.8129813E7,384344.0,52266.0,4751.454545454546,7660.167861915774,26642.0,226.0,0,0,0,0,296,392,0.11204416233107631,0.14939221644143508,0.0,1460.0,463.8636363636364,633.3923252316353,401185.83766233764,0,2,0,0,20,0,0,0,1.0,485.95238095238096,5.555555555555555,846.25,0,0,0,10173,11,201749,0,2,0,483,8484,229,5,32,2485662.0,608232.0399732325,2915747.0,2055577.0,4.443186763303855E14,8.886373024595178E14,1.777274630019662E15,9374811.0,NeedManualLabel,BENIGN
flujo_DDoS_1777274830_ISCX.csv,192.168.1.50-10.0.0.200-51572-80-6,192.168.1.50,51572,10.0.0.200,80,6,27/04/2026 09:27:10 AM,10113784,4,0,24.0,0.0,8.0,0.0,6.0,4.0,0,0,0,0,2.3729990674113663,0.3954998445685611,3371261.3333333335,1130624.7974338494,4655273.0,2524810.0,1.0113784E7,3371261.3333333335,1130624.7974338494,4655273.0,2524810.0,0,0,0,0,0,0,0,0,0,136,0,0.3954998445685611,0.0,0.0,8.0,4.8,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,1,6,0,0,66,0,3,32,0,0,0,0,1.777274830019662E15,0.0,1.777274830019662E15,1.777274830019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777275030_ISCX.csv,192.168.1.50-10.0.0.200-51702-80-6,192.168.1.50,51702,10.0.0.200,80,6,27/04/2026 09:30:30 AM,37283,3,10,2.0,10331.0,2.0,0.0,0.6666666666666667,1.1547005383792515,1460.0,0.0,1033.1,578.7581436912044,277150.44390204654,348.68438698602586,3106.916666666667,4650.211343356213,16443.0,0.0,657.0,328.5,161.92745289171938,443.0,214.0,37283.0,4142.555555555555,5057.958830178214,16443.0,22.0,0,0,0,0,104,328,80.46562776600597,268.2187592200199,0.0,1460.0,738.0714285714287,682.8175186213838,466239.76373626373,0,2,0,1,12,0,0,0,3.0,794.8461538461538,0.6666666666666666,1033.1,0,0,0,10333,10,278750,0,0,0,794,28024,229,1,32,0,0,0,0,1.777275030019662E15,0.0,1.777275030019662E15,1.777275030019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777276230_ISCX.csv,192.168.1.50-10.0.0.200-61001-80-6,192.168.1.50,61001,10.0.0.200,80,6,27/04/2026 09:50:30 AM,2370010,5,0,22.0,0.0,8.0,0.0,4.4,4.09878030638384,0,0,0,0,9.282661254593862,2.109695739680423,592502.5,430305.5327620906,1032876.0,141499.0,2370010.0,592502.5,430305.5327620906,1032876.0,141499.0,0,0,0,0,0,0,0,0,0,168,0,2.109695739680423,0.0,0.0,8.0,3.666666666666667,4.0824829046386295,16.666666666666664,0,1,0,0,4,0,0,0,0.0,4.4,4.4,0.0,0,0,0,0,0,0,1,4,0,0,66,0,3,32,0,0,0,0,1.777276230019662E15,0.0,1.777276230019662E15,1.777276230019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777277030_ISCX.csv,192.168.1.50-10.0.0.200-53730-80-6,192.168.1.50,53730,10.0.0.200,80,6,27/04/2026 10:03:50 AM,1453917,4,0,16.0,0.0,8.0,0.0,4.0,4.618802153517006,0,0,0,0,11.00475474184565,2.7511886854614125,484639.0,76932.93253867293,556824.0,403706.0,1453917.0,484639.0,76932.93253867293,556824.0,403706.0,0,0,0,0,0,0,0,0,0,136,0,2.7511886854614125,0.0,0.0,8.0,3.2,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,1,4,0,0,66,0,2,32,0,0,0,0,1.777277030019662E15,0.0,1.777277030019662E15,1.777277030019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777277430_ISCX.csv,192.168.1.50-10.0.0.200-62378-80-6,192.168.1.50,62378,10.0.0.200,80,6,27/04/2026 10:10:30 AM,90876053,8,11,56.0,11520.0,17.0,0.0,7.0,6.654751256486923,1460.0,0.0,1047.2727272727273,489.7268812121897,127.38229289073547,0.20907598176606548,5048669.61111111,1.2373046377026828E7,5.0652366E7,1.0,9.0876052E7,1.2982293142857142E7,1.7729839037421137E7,5.0652366E7,1342633.0,497965.0,49796.5,47643.900948716524,125745.0,4473.0,0,0,0,0,264,360,0.08803199232255389,0.1210439894435116,0.0,1460.0,578.8000000000001,639.2190630185522,408601.0105263158,0,2,0,0,18,0,0,0,1.0,609.2631578947369,7.0,1047.2727272727273,0,0,0,11532,11,23665,0,2,0,606,8546,229,5,32,3093357.0,2475897.6247720746,4844081.0,1342633.0,4.4431937747635375E14,8.88638701695539E14,1.777277430019662E15,1.0387342E7,NeedManualLabel,BENIGN
flujo_DDoS_1777278830_ISCX.csv,192.168.1.50-10.0.0.200-65077-80-6,192.168.1.50,65077,10.0.0.200,80,6,27/04/2026 10:33:50 AM,129566,3,11,8.0,10811.0,8.0,0.0,2.6666666666666665,4.618802153517006,1460.0,0.0,982.8181818181818,628.6870156416177,83501.84461973049,108.05303860580709,9966.615384615387,14849.393789750373,57242.0,0.0,14938.0,7469.0,7599.983684193013,12843.0,2095.0,129566.0,12956.599999999999,15956.185433868586,57242.0,4172.0,0,0,0,0,104,360,23.154222558387232,84.89881604741986,0.0,1460.0,721.2666666666665,695.6189912246365,483885.7809523809,0,2,0,1,13,0,0,0,3.0,772.7857142857143,2.6666666666666665,982.8181818181819,0,0,0,10819,11,88194,0,0,0,772,26349,229,1,32,0,0,0,0,1.777278830019662E15,0.0,1.777278830019662E15,1.777278830019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777280230_ISCX.csv,192.168.1.50-10.0.0.200-51331-80-6,192.168.1.50,51331,10.0.0.200,80,6,27/04/2026 10:57:10 AM,159172,3,11,26.0,10155.0,26.0,0.0,8.666666666666666,15.01110699893027,1460.0,0.0,923.1818181818182,662.617358387451,63962.25466790641,87.95516799437087,12244.0,26554.22108315989,98532.0,0.0,664.0,332.0,118.79393923933998,416.0,248.0,159172.0,15917.2,29585.89279745031,98532.0,565.0,0,0,0,0,104,360,18.847535998793756,69.10763199557711,0.0,1460.0,678.7333333333333,699.7969569470711,489715.7809523809,0,2,0,1,13,0,0,0,3.0,727.2142857142857,8.666666666666666,923.1818181818181,0,0,0,10181,9,65164,0,1,0,725,24684,229,1,32,0,0,0,0,1.777280230019662E15,0.0,1.777280230019662E15,1.777280230019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777281030_ISCX.csv,192.168.1.50-10.0.0.200-55756-80-6,192.168.1.50,55756,10.0.0.200,80,6,27/04/2026 11:10:30 AM,8521805,5,0,22.0,0.0,8.0,0.0,4.4,4.09878030638384,0,0,0,0,2.581612698248786,0.586730158692906,2130451.25,2383135.692165034,5030259.0,158794.0,8521805.0,2130451.25,2383135.692165034,5030259.0,158794.0,0,0,0,0,0,0,0,0,0,168,0,0.586730158692906,0.0,0.0,8.0,3.666666666666667,4.0824829046386295,16.666666666666664,0,1,0,0,4,0,0,0,0.0,4.4,4.4,0.0,0,0,0,0,0,0,1,4,0,0,66,0,3,32,3332752.0,0.0,3332752.0,3332752.0,8.886405175249605E14,1.2567274648441848E15,1.777281030019662E15,5030259.0,NeedManualLabel,BENIGN
flujo_DDoS_1777283830_ISCX.csv,192.168.1.50-10.0.0.200-57324-80-6,192.168.1.50,57324,10.0.0.200,80,6,27/04/2026 11:57:10 AM,1469031,4,0,16.0,0.0,8.0,0.0,4.0,4.618802153517006,0,0,0,0,10.891533262402223,2.722883315600556,489677.0,455283.44256847294,1010496.0,167270.0,1469031.0,489677.0,455283.44256847294,1010496.0,167270.0,0,0,0,0,0,0,0,0,0,136,0,2.722883315600556,0.0,0.0,8.0,3.2,4.381780460041329,19.2,0,1,0,0,3,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,1,4,0,0,66,0,2,32,0,0,0,0,1.777283830019662E15,0.0,1.777283830019662E15,1.777283830019662E15,NeedManualLabel,BENIGN
flujo_DDoS_1777284230_ISCX.csv,192.168.1.50-10.0.0.200-51354-80-6,192.168.1.50,51354,10.0.0.200,80,6,27/04/2026 12:03:50 PM,11022407,5,0,22.0,0.0,8.0,0.0,4.4,4.09878030638384,0,0,0,0,1.9959342818678354,0.4536214276972353,2755601.75,2100642.18772885,5386337.0,290129.0,1.1022407E7,2755601.75,2100642.18772885,5386337.0,290129.0,0,0,0,0,0,0,0,0,0,168,0,0.4536214276972353,0.0,0.0,8.0,3.666666666666667,4.08248290463863,16.666666666666668,0,1,0,0,4,0,0,0,0.0,4.4,4.4,0.0,0,0,0,0,0,0,1,4,0,0,66,0,3,32,3008465.0,0.0,3008465.0,3008465.0,8.886421177029995E14,1.2567297273340992E15,1.777284230019662E15,5386337.0,NeedManualLabel,BENIGN
flujo_DDoS_1777287030_ISCX.csv,192.168.1.50-10.0.0.200-63599-80-6,192.168.1.50,63599,10.0.0.200,80,6,27/04/2026 12:50:30 PM,995718,3,11,7.0,10155.0,7.0,0.0,2.333333333333333,4.041451884327381,1460.0,0.0,923.1818181818182,634.5688013417958,10205.700810872155,14.060205801240913,76593.69230769231,110783.0430717209,311432.0,0.0,863.0,431.5,130.8147545195113,524.0,339.0,995718.0,99571.8,117584.23798924373,311432.0,21006.0,0,0,0,0,104,360,3.012901243123053,11.04730455811786,0.0,1460.0,677.4666666666667,682.2923406394344,465522.838095238,0,2,0,1,13,0,0,0,3.0,725.8571428571429,2.3333333333333335,923.1818181818181,0,0,0,10162,10,10611,0,0,0,725,25383,229,1,32,0,0,0,0,1.777287030019662E15,0.0,1.777287030019662E15,1.777287030019662E15,NeedManualLabel,BENIGN
